id,name,slug,category,retail_price,bulk_price,bulk_min_qty,has_thumbnail,variant_group_id,variant_label
9de06f36-0ef8-4f84-aab6-9d501ebadfac,"Stainless Steel Cookware Set, 10 Pieces, with Glass Lids",stainless-steel-cookware-set-10-pieces-with-glass-lids,Accessories,699.0,,,yes,,
e5366210-bef2-42aa-b5d4-5d74c941c1ec,Electric Hot Comb Hair Straightener Ceramic Straightening Iron Frizz- Free 3 Heating Adjustable Straightener Brush Anti Scald Press Comb Ceramic for Home Professional Salon,electric-hot-comb-hair-straightener-ceramic-straightening-iron-frizz-free-3-heat,Accessories,250.0,,,yes,,
97d39140-0c3b-4ec5-9a8c-cd06ec77ee28,C15-36-5 Baglock Dik Arc-Shell Padlock 12-Pack,c15-36-5-baglock-dik-arc-shell-padlock-12-pack,Tools,124.0,62.0,20,yes,,
8fae07c1-e14b-451c-863a-501fa99fae5b,TRIPOD FLOODLIGHT STAND FOR DOUBLE LIGHT MOUNTING,tripod-floodlight-stand-for-double-light-mounting,Accessories,365.0,,,yes,,
49f88e4f-74d8-4783-9443-8bbe1935bc1f,GLOW GAME KEYBOARD AND MOUSE GAMING SUITE WITH RGB BACKLIGHT,glow-game-keyboard-and-mouse-gaming-suite-with-rgb-backlight,Accessories,599.0,,,yes,,
9dffd372-79c6-4906-a85f-b1b0ca19ee90,GD PLUS SOLAR FLOOD LIGHT - GD-2202,gd-plus-solar-flood-light-gd-2202,Solar,699.0,,,yes,,
8ea17895-431b-4c49-a06b-d2b6d97d5757,NA-49 Daytime Running Light (DRL),na-49-daytime-running-light-drl,Automobile,64.0,32.0,200,yes,,
f712bf10-3788-4f7e-9085-2405844e70c7,"Shoe Rack with Coat Rack, 5-Tier Shoe Storage Organiser, Black Metal Frame, Multiple Hooks",shoe-rack-with-coat-rack-5-tier-shoe-storage-organiser-black-metal-frame-multipl,Accessories,399.0,,,yes,,
801a9ce9-cc9d-42ee-9c44-686db5ee5671,5000g STAINLESS STEEL ELECTRIC KITCHEN SCALE WITH LCD DISPLAY,5000g-stainless-steel-electric-kitchen-scale-with-lcd-display,Accessories,220.0,,,yes,,
2e27c536-0272-4376-aa4b-b0d2bdfe199a,2 BAR CERAMIC ELECTRIC HEATER - DGM-QHR47,2-bar-ceramic-electric-heater-dgm-qhr47,Accessories,399.0,,,yes,,
219cbfe8-f77d-4fc3-9579-391a406b66cd,INSTANT ELECTRIC HEATING WATER FAUCET AND SHOWER,instant-electric-heating-water-faucet-and-shower,Accessories,648.0,,,yes,,
7a0ccdfe-ed21-4677-8e6b-4dee9348fa64,"Hmh Accessories Spray Paint, Acrylic Epoxy, Fast Dry, Interior-Exterior, 450ml, Red, White, Blue - Set of 3",hmh-accessories-spray-paint-acrylic-epoxy-fast-dry-interior-exterior-450ml-red-w,Accessories,249.0,,,yes,,
0c60b45d-8107-4ad4-85d8-34da8bf31777,"90mm Heavy Duty Shackle Padlock with Keys, Chrome Plated, Security Lock",90mm-heavy-duty-shackle-padlock-with-keys-chrome-plated-security-lock,Accessories,109.0,,,yes,,
33f13b2c-8f21-4ea6-bde6-f258ac506c6a,"JIA YUAN 3-Piece Kitchen Knife Set, Stainless Steel Blades with Wooden Handles, 8"" Cleaver, 8"" Chef, 5"" Fruit Knife",jia-yuan-3-piece-kitchen-knife-set-stainless-steel-blades-with-wooden-handles-8-,Accessories,399.0,,,yes,,
c83f5480-4e39-4af7-960f-0d81482570a5,"Dual Compartment Insulated Lunch Bag, Navy Blue, Adjustable Shoulder Strap - BT021-BL",dual-compartment-insulated-lunch-bag-navy-blue-adjustable-shoulder-strap-bt021-b,Accessories,449.0,,,yes,,
a34c40b5-ae66-457f-b470-25f96978fa82,"1.8m UHD UNIVERSAL USB TYPE-C to HDMI AM CABLE, USB C TO DISPLAY PORT 4K, MULTIFUNCTIONAL DATA CABLE",18m-uhd-universal-usb-type-c-to-hdmi-am-cable-usb-c-to-display-port-4k-multifunc,Accessories,385.0,,,yes,,
78aa379b-68d1-4879-abce-6f8d31c39916,"Iron Lock Padlock Set, Brass and Steel, 32-38-50mm Sizes, 12 Pieces",iron-lock-padlock-set-brass-and-steel-32-38-50mm-sizes-12-pieces,Accessories,199.0,,,yes,,
c86c0dec-5352-4e70-a3e6-26d7702d1512,"Bamboo Kitchen Utensil Set with Holder, Includes Spoon, Spatula and Fork, Natural Wood Finish - 3-in-1",bamboo-kitchen-utensil-set-with-holder-includes-spoon-spatula-and-fork-natural-w,Accessories,89.0,,,yes,,
93276ea0-b292-4082-8113-d784fbea8e36,20-LED SOLAR POWERED LED WALL LIGHT with PIR SENSOR + CDS NIGHT SENSOR - SET OF 6,20-led-solar-powered-led-wall-light-with-pir-sensor-cds-night-sensor-set-of-6,Solar,499.0,,,yes,,
01a650c1-d119-47ba-9f49-c94a1c6ae97d,Leaf Rake Grass Rake Artificial Turf Rake Rakes for Lawns Heavy Duty Garden Rakes Rake for Leaves Hand Garden Tools Yard Rakes for Leaves Heavy Duty Manual Plastic Lawn Grass- SET OF 2 (ORANGE),leaf-rake-grass-rake-artificial-turf-rake-rakes-for-lawns-heavy-duty-garden-rake,Accessories,350.0,,,yes,,
5f8a4dc4-6395-4fd6-ad6e-2b7aa5c20366,"Fridge Safe Voltage Protector, 16A, with Bypass Function, LED Indicators, SF-A005F",fridge-safe-voltage-protector-16a-with-bypass-function-led-indicators-sf-a005f,Accessories,189.0,,,yes,,
11b24a33-e8ba-41fc-81fd-3bf11e7203cf,X8 Multifunction wireless Car MP3 Music Player FM Transmitter,x8-multifunction-wireless-car-mp3-music-player-fm-transmitter,Chargers,200.0,,,yes,,
3bbf1473-88e1-4a26-b247-baccf64e1046,"Martial Eagle Paint Brush Set, 5 Pieces, Yellow Handle, Sizes 12mm/25mm/38mm/50mm/64mm",martial-eagle-paint-brush-set-5-pieces-yellow-handle-sizes-12mm25mm38mm50mm64mm,Accessories,109.0,,,yes,,
f34ff90d-c629-4740-8955-2996df1a9e77,"35L Military Tactical Backpack – Outdoor Army Assault Pack for Hunting, Trekking, Camping & Outdoor Activities, Black",35l-military-tactical-backpack-outdoor-army-assault-pack-for-hunting-trekking-ca,Accessories,499.0,,,yes,,
ace17833-9897-4246-ac2b-e1f581911f99,AOITS 12V 7A Intelligent Lead Acid Battery Charger GG-IT2022,aoits-12v-7a-intelligent-lead-acid-battery-charger-gg-it2022,Chargers,299.0,,,yes,,
9e198108-20f3-40b0-80ce-ea7ef6e35e86,"Portable C-Shaped Desktop Fan with RGB Colour Light, USB Powered, Strong Wind, Table Fan",portable-c-shaped-desktop-fan-with-rgb-colour-light-usb-powered-strong-wind-tabl,Accessories,369.0,,,yes,,
3a9ba1a3-f757-4051-ad49-10f43c479de1,"Amber Strobe Beacon Warning Light, Magnetic Base, Cigarette Lighter Plug, Emergency Flash for Vehicles",amber-strobe-beacon-warning-light-magnetic-base-cigarette-lighter-plug-emergency,Accessories,269.0,,,yes,,
a2d50e6a-0fb0-4ffe-b875-602090c803d9,DALING PROFESSIONAL HAIR CLIPPERS DL-1067,daling-professional-hair-clippers-dl-1067,Accessories,485.0,,,yes,,
9c5dbcf6-fe1b-40cf-95a0-218ee11c5304,Professional Hair Clipper for Men,professional-hair-clipper-for-men,Accessories,169.0,,,yes,,
e779ce8f-1d7d-472a-9932-cf657d53f453,PROFESSIONAL HAIRCUTTING TRIMMER KIT WITH LCD DISPLAY AND TYPE-C CHARGING (GREEN),professional-haircutting-trimmer-kit-with-lcd-display-and-type-c-charging-green,Accessories,370.0,,,yes,11111111-0013-0013-0013-000000000013,Green
211e80c4-02c9-4f7b-9ad6-dcdc1ec5f802,"Sports Car License disc holders, Set of 12, Black Round with Luxury Vehicle Designs",sports-car-license-disc-holders-set-of-12-black-round-with-luxury-vehicle-design,Accessories,550.0,,,yes,,
96c0b01d-9f26-41c6-a0f2-4e4ff4fa8e4e,5m 12v LED Digital Bed Lighting Strip with PIR Sensor For Motion Activated Illumination - 2835 White,5m-12v-led-digital-bed-lighting-strip-with-pir-sensor-for-motion-activated-illum,Accessories,399.0,,,yes,,
0e67be67-3954-434d-8588-8377b3131f93,B-10 Tactical Hydration Insulated Water Backpack with 3L Water Bladder for Hiking Running Biking Cycling - Black,b-10-tactical-hydration-insulated-water-backpack-with-3l-water-bladder-for-hikin-1,Accessories,399.0,,,yes,11111111-0005-0005-0005-000000000005,Black
153de49a-aaf2-41a7-93b1-7724033a0cc9,"Electric Mini Food Processor, 250ml Capacity, USB Powered, White",electric-mini-food-processor-250ml-capacity-usb-powered-white,Accessories,195.0,,,yes,,
ace14d30-2c66-4e91-be14-c7ae2d1bb2b8,0130-8 8-Piece Marble Soup Pot Set,0130-8-8-piece-marble-soup-pot-set,Kitchen,580.0,290.0,4,yes,,
55b3c7ff-ef78-4436-94b4-d8f24df91587,"B-09 Tactical Hydration Backpack with Water Bladder, 3L Capacity, Military-Style Design, Khaki",b-09-tactical-hydration-backpack-with-water-bladder-3l-capacity-military-style-d,Accessories,399.0,,,yes,,
a52d5937-9f47-4b8c-b668-7e4bb7eb65f1,Pest Killer 6W,pest-killer-6w,Accessories,485.0,,,yes,,
baf8167b-0223-40c3-a94c-eee4c6bf5008,"USB Numeric Keypad with 19 Keys, Wired Number Pad for Data Entry, Black and Silver",usb-numeric-keypad-with-19-keys-wired-number-pad-for-data-entry-black-and-silver,Accessories,299.0,,,yes,,
559e61f7-dc43-4da2-b859-f6fb3f182dd5,"HOAITRI Super Heavy Duty AA Batteries, 1.5V R6S Size, 0% Mercury and Cadmium, Battery Pack - 40 PCS",hoaitri-super-heavy-duty-aa-batteries-15v-r6s-size-0-mercury-and-cadmium-battery,Accessories,189.0,,,yes,,
9a4538dc-9095-4521-be62-7dc70a1811a5,"Remote Control Robot Toy, White, LED Display Eyes, 8-Wheel Drive, Interactive Smart Robot with Controller",remote-control-robot-toy-white-led-display-eyes-8-wheel-drive-interactive-smart-,Accessories,399.0,,,yes,,
401d7f6c-2234-458b-8c0a-fd32f74cfa80,WER INFRARED WIRELESS MOTION DETECTION ALARM FOR HOME SAFETY AND STORAGE CENTER - SET OF 2,wer-infrared-wireless-motion-detection-alarm-for-home-safety-and-storage-center-,CCTV,599.0,,,yes,,
4dc4b239-5761-4933-8a27-79c2a3b3e314,10W LED ULTRA QUIET MOSQUITO AND FLY TRAP ENERGY-SAVING & POWER-SAVING,10w-led-ultra-quiet-mosquito-and-fly-trap-energy-saving-power-saving,Accessories,699.0,,,yes,,
0e6ac2ef-d388-44f3-966f-556a49bd419b,Solar Infrared Motion Sensor Alarm & Home Garden Security Alarm System,solar-infrared-motion-sensor-alarm-home-garden-security-alarm-system,CCTV,474.0,,,yes,,
49e12e3c-d623-486b-8eeb-42466426dbd2,"Wooden Meat Tenderiser Hammer with Steel Studs, Kitchen Mallet Tool, Set of 2",wooden-meat-tenderiser-hammer-with-steel-studs-kitchen-mallet-tool-set-of-2,Accessories,110.0,,,yes,,
bd929fb0-80d6-48a7-a1ee-4a467770576a,12V 15A Intelligent Pulse Charger,12v-15a-intelligent-pulse-charger,Chargers,399.0,,,yes,,
0b1a98f8-f75b-4fde-ba0a-3716a5f7f5f5,"2-in-1 Bluetooth Transmitter and Receiver, Wireless Audio Adapter, 3.5mm AUX and Type-C, Bluetooth 5.3 Technology, Dual-Link Connectivity",2-in-1-bluetooth-transmitter-and-receiver-wireless-audio-adapter-35mm-aux-and-ty,Chargers,299.0,,,yes,,
1cb6feb7-e594-452f-a898-d99d6ac60ed2,"Cold Cup Tumbler with Straw and Lid, Embossed Art Deco Design, Purple and Pink, Plastic, Reusable, Hand Wash Only (Vibrant Purple)",cold-cup-tumbler-with-straw-and-lid-embossed-art-deco-design-purple-and-pink-pla,Accessories,129.0,,,yes,11111111-0006-0006-0006-000000000006,Vibrant Purple
7e493ab7-4c8f-47c1-a795-f939a9ab52f9,C15-27-5 PMD-007 Pearl Max Double-Edge Razor Blades 100-Pack,c15-27-5-pmd-007-pearl-max-double-edge-razor-blades-100-pack,Accessories,72.0,36.0,100,yes,,
40b08622-f4f0-42ed-83a4-22079d51c33d,20×1W SIGN LED DC 12V 3 SMD MODULE WATERPROOF SUPER BRIGHT - WARM WHITE,201w-sign-led-dc-12v-3-smd-module-waterproof-super-bright-warm-white,Accessories,599.0,,,yes,,
97c193e1-5b84-47d8-b969-f493437bc96e,"22.5W Power Bank with Built-in Cables, USB-C and Lightening, Portable Charger, 10000mAh",225w-power-bank-with-built-in-cables-usb-c-and-lightening-portable-charger-10000,Chargers,499.0,,,yes,,
86abd156-47ab-486b-b528-acad249ce42f,"Insulated Lunch Bag with Dual Compartments, Adjustable Shoulder Strap, Grey - BT021-G",insulated-lunch-bag-with-dual-compartments-adjustable-shoulder-strap-grey-bt021-,Accessories,449.0,,,yes,11111111-0009-0009-0009-000000000009,Grey
2a9ff2bc-e327-42d9-b56e-b57eed9f2f9f,C15-27-4 PM-3004B Pearl Max Seahorse 3-Blade Disposable Razor 3-Pack,c15-27-4-pm-3004b-pearl-max-seahorse-3-blade-disposable-razor-3-pack,Accessories,20.0,10.0,144,yes,,
be4c9e4a-cdc5-4af6-84b6-cf27121e56e5,3-in-1 HD 1080P Car Dash Camera with Night Vision Wide Angle Lens Recorder,3-in-1-hd-1080p-car-dash-camera-with-night-vision-wide-angle-lens-recorder,CCTV,699.0,,,yes,,
97c94b3e-2599-4904-8215-6856cc24f550,"30L Military Tactical Backpack – Outdoor Army Assault Pack for Hunting, Trekking, Camping & Outdoor Activities, Black",30l-military-tactical-backpack-outdoor-army-assault-pack-for-hunting-trekking-ca,Accessories,369.0,,,yes,,
caed3128-3d8b-4b9d-9033-4969f4bf4fae,"Portable Mini USB Fan, Desktop Personal Cooling Fan with Rose Gold Accents, Purple",portable-mini-usb-fan-desktop-personal-cooling-fan-with-rose-gold-accents-purple,Accessories,299.0,,,yes,11111111-0012-0012-0012-000000000012,Purple
8069b1be-b6d8-4972-bd26-a0ad5d9d9a0c,"Tactical Flashlight with LED Side Light, and Lighter, Rechargeable Multifunction Torch - JY-099 (SET OF 4)",tactical-flashlight-with-led-side-light-and-lighter-rechargeable-multifunction-t,Accessories,329.0,,,yes,11111111-0015-0015-0015-000000000015,Set of 4
565ab7a3-8196-4ed2-95e5-f9b4d12cd4e1,BLUETOOTH V5.5 USB DONGLE,bluetooth-v55-usb-dongle,Chargers,220.0,,,yes,,
4d871f17-1348-4bb7-81b8-097b3cebdf88,C15-42-58 Black Angled Spatula,c15-42-58-black-angled-spatula,Kitchen,20.0,10.0,240,yes,,
81b0d72a-c08d-43c6-a004-71132c7e739e,"3Pcs Black Motivational Water Bottles with Time Marker, Lockable Lid & Silicone Straw, Leak-Proof Reusable Plastic Bottles",3pcs-black-motivational-water-bottles-with-time-marker-lockable-lid-silicone-str,Accessories,169.0,,,yes,,
8f562b5e-895a-4226-86b7-388a28e70548,25cm Wire Mesh Basket,25cm-wire-mesh-basket,Kitchen,40.0,20.0,100,yes,,
973e06f6-1468-4163-b0a8-176f55e9f309,C15-25-17 Ant Killing Bait Powder,c15-25-17-ant-killing-bait-powder,Household,80.0,40.0,2000,yes,,
cc643454-8631-4f92-a36d-4cc879eaab46,C15-44-7 SCF Gold Spoon 6-Pack,c15-44-7-scf-gold-spoon-6-pack,Kitchen,30.0,15.0,100,yes,,
e930b49c-1a36-442b-ac04-45fc78140b92,C15-47-1 Pumpkin Bowl 4.5-Inch,c15-47-1-pumpkin-bowl-45-inch,Kitchen,10.0,5.0,120,yes,,
49bc8481-9f40-4342-90e1-7da7af3fafd5,C15-47-13 Bowl 6-Inch Deep,c15-47-13-bowl-6-inch-deep,Kitchen,14.0,7.0,80,yes,,
68d1146d-9ab2-4dbc-bdb5-230ec6149759,C15-47-14 Plate 10-Inch Embossed,c15-47-14-plate-10-inch-embossed,Kitchen,24.0,12.0,36,yes,,
3ea87309-8a34-440a-a4c9-162fffe05195,C15-25-33 Thick Hot Glue Sticks 5-Pack 11mm,c15-25-33-thick-hot-glue-sticks-5-pack-11mm,Tools,15.0,7.5,192,yes,,
d308c442-c903-4157-acd9-b078876ac9cb,C15-47-17 16-Piece Stoneware Dinnerware Set,c15-47-17-16-piece-stoneware-dinnerware-set,Kitchen,480.0,240.0,2,yes,,
14677141-388f-4d5f-a363-ef865e914f09,"Tactical Flashlight with LED Side Light, and Lighter, Rechargeable Multifunction Torch - JY-099",tactical-flashlight-with-led-side-light-and-lighter-rechargeable-multifunction-t-1,Accessories,229.0,,,yes,11111111-0015-0015-0015-000000000015,Single
b90cbd72-4738-46cd-9d1a-4d95c8543bf3,T-013 Wood Base 8-Piece Knife Block Set,t-013-wood-base-8-piece-knife-block-set,Kitchen,220.0,110.0,20,yes,,
863f8e91-e5e6-487b-a1a1-dc529b0115b8,C15-47-21 Colored Glaze Cup,c15-47-21-colored-glaze-cup,Kitchen,18.0,9.0,48,yes,,
7634455d-7667-428a-add8-77f64bf773a2,C15-27-6 PM-2610B Pearl Max Twin-Blade Disposable Razor 6-Pack,c15-27-6-pm-2610b-pearl-max-twin-blade-disposable-razor-6-pack,Accessories,13.0,6.5,400,yes,,
079d95db-f154-4b91-9a21-2b5d6b47c64b,C15-47-26 Fired Glaze Cup RX-6,c15-47-26-fired-glaze-cup-rx-6,Kitchen,23.0,11.5,72,yes,,
fa7d2027-0981-4c3f-b7e7-7bf45e898964,"60mm Stainless Steel Disc Padlock with Keys, 2 Pack, Silver, Hardened Shackle, Security Lock",60mm-stainless-steel-disc-padlock-with-keys-2-pack-silver-hardened-shackle-secur,Accessories,130.0,,,yes,,
e7ed3751-ce9f-45f8-8f25-8d63fd4fb9f7,AJM8853 Vegetable Grater,ajm8853-vegetable-grater,Kitchen,24.0,12.0,240,yes,,
1ff787dc-4117-4ee1-81a6-aad751f88054,Exlusive 2 PIECE DRL(DAYTIME RUNNING LAMP) Bumper Fog Lamp Fit (4.0IN),exlusive-2-piece-drldaytime-running-lamp-bumper-fog-lamp-fit-40in,Accessories,475.0,,,yes,11111111-0007-0007-0007-000000000007,4.0 inch
c6dbd3f0-5b97-42ed-879c-18d88c4622fd,C5-31-13 9-Inch Melamine Plate with Blue Chinoiserie Pattern,c5-31-13-9-inch-melamine-plate-with-blue-chinoiserie-pattern,Kitchen,17.0,8.5,96,yes,,
51dff5e1-bc7c-4426-bd19-b7f68739f240,Car Light 4-LED Auxiliary,car-light-4-led-auxiliary,Automobile,150.0,75.0,80,yes,,
7829945e-e776-4631-b7e5-50d49e0412b5,C15-44-6 SCF Fork 6-Pack,c15-44-6-scf-fork-6-pack,Kitchen,28.0,14.0,100,yes,,
125461a0-96ca-4314-ab92-6478ab6981bd,0144-14 SCF Gold Knife 6-Pack,0144-14-scf-gold-knife-6-pack,Kitchen,76.0,38.0,100,yes,,
225f3ccf-d9ac-4c52-958c-66bf906349fc,C5-31-2 Melamine Ladle with Floral Pattern,c5-31-2-melamine-ladle-with-floral-pattern,Kitchen,7.6,3.8,400,yes,,
b8139be6-34d4-403d-858b-70e0b23d76f0,C15-47-2 Pumpkin Bowl Medium,c15-47-2-pumpkin-bowl-medium,Kitchen,12.0,6.0,90,yes,,
aa3365ea-1e0b-4640-b42a-5a21e2a42c98,CX1157-144 Dual-Contact Brake Light Bulb 144-Pack,cx1157-144-dual-contact-brake-light-bulb-144-pack,Automobile,66.0,33.0,500,yes,,
ac653d18-21f2-4a78-8515-1ba251da42f4,GW-104C Type-C to iPhone Cable,gw-104c-type-c-to-iphone-cable,Cables,56.0,28.0,200,yes,,
e526ee42-c9bf-49e3-8671-cc2c37931b67,NA-67 Vehicle Park Light Bulb,na-67-vehicle-park-light-bulb,Automobile,24.0,12.0,500,yes,,
72a0b1aa-3fa1-41e7-b220-22b1cc799997,6'' RECHARGEABLE BOX FAN WITH SOLAR PANEL AND LIGHT BULB - GD-8025,6-rechargeable-box-fan-with-solar-panel-and-light-bulb-gd-8025,Solar,699.0,,,yes,,
9e86188a-3808-49b6-9f35-a0a0e15a6f42,MINI139 Mini Fan,mini139-mini-fan,Household,42.0,21.0,144,yes,,
0159c5cb-bb06-4e35-bc99-f1767d8b8731,C5-1-49 Vehicle Park Light Bulb,c5-1-49-vehicle-park-light-bulb,Automobile,30.0,15.0,500,yes,,
d5446f37-7830-44df-b1ef-c0428928200d,C15-47-18 White Cup Set 48-Pack,c15-47-18-white-cup-set-48-pack,Kitchen,22.0,11.0,72,yes,,
e35dbc67-fd6e-43e5-a938-221b1fb8403c,Oversize Handheld Mini Fan,oversize-handheld-mini-fan,Household,50.0,25.0,96,yes,,
3161556d-a783-4c8d-81ec-e73db8ad591e,A30 Portable Air Cooler 9L,a30-portable-air-cooler-9l,Household,1400.0,700.0,3,yes,,
c6acdc71-45dd-43ee-9354-950d1b462cc3,C15-47-29 Double-Plate Set 10.5-Inch,c15-47-29-double-plate-set-105-inch,Kitchen,22.0,11.0,30,yes,,
79bd1888-e255-4085-932d-8e385f4390b0,Vintage T9 Hair Clipper,vintage-t9-hair-clipper,Accessories,50.0,25.0,100,yes,,
01b1d5c5-cca7-4507-a27c-7a80ae8e2ba8,GW-104A USB to iPhone Cable,gw-104a-usb-to-iphone-cable,Cables,46.0,23.0,200,yes,,
04b733aa-9f0d-41ea-9d1b-a694a6cc4abf,GW7652 Copper Styling Comb,gw7652-copper-styling-comb,Accessories,146.0,73.0,80,yes,,
0aeff256-c988-482d-8d77-83e7a614dba6,H09 Humidifier,h09-humidifier,Household,64.0,32.0,160,yes,,
22c5a4e8-57dd-475f-b95d-391380b598fb,C16-21-18 1000ml Sport Bottle,c16-21-18-1000ml-sport-bottle,Kitchen,112.0,56.0,50,yes,,
5ed3fb4c-40c0-44c1-a818-e3ae94b4fd1e,HK59-21B Mini Fan,hk59-21b-mini-fan,Household,53.0,26.5,144,yes,,
f8cbfba6-4983-4f82-88fd-3584e81b7b6a,Tabletop Mini Snooker Pool Table Set,tabletop-mini-snooker-pool-table-set,Accessories,662.0,,,yes,,
b3f64725-9e4d-4ecc-a606-93b079009d9d,C15-27-3 PM-2603B Pearl Max Rubber-Handle Disposable Razor 8-Pack,c15-27-3-pm-2603b-pearl-max-rubber-handle-disposable-razor-8-pack,Accessories,25.0,12.5,200,yes,,
282d27bf-fb3c-4fcc-8e41-8f614e13cfa2,ER-0238A Large Craft Steak Knife 6-Piece,er-0238a-large-craft-steak-knife-6-piece,Kitchen,130.0,65.0,30,yes,,
d514ad23-0bd7-494f-9ae6-a860a13cc65b,SPRAY COOLING MISTING FAN (PINK),spray-cooling-misting-fan-pink,Accessories,320.0,,,yes,,
bf6b190d-d1a4-4b0b-b052-0fe88847ed55,GW-9781 Gold Hair Clipper,gw-9781-gold-hair-clipper,Accessories,66.0,33.0,100,yes,,
5ffc98dc-0e3d-4cf9-9350-5570e82e0c07,C15-20-3 Clothes Hanger,c15-20-3-clothes-hanger,Household,26.0,13.0,6,yes,,
bf34d284-c200-48cf-af4e-1798b22fa190,T500 FitPro Smart Watch,t500-fitpro-smart-watch,Smartwatches,120.0,60.0,100,yes,,
19e52001-cc7f-4c80-98cf-6c50958379d4,GW-9775 Hair Clipper,gw-9775-hair-clipper,Accessories,156.0,78.0,60,yes,,
1bae8b64-f7a4-40d0-a133-22ea3e45cff9,"Insulated Lunch Bag with Shoulder Strap, Burgundy, Compact Cooler Tote with Zipper - 717",insulated-lunch-bag-with-shoulder-strap-burgundy-compact-cooler-tote-with-zipper,Accessories,299.0,,,yes,11111111-0010-0010-0010-000000000010,Burgundy
725c4675-6d73-438d-9f5a-6f19520692c9,C15-47-23 Ceramic Cup,c15-47-23-ceramic-cup,Kitchen,22.0,11.0,72,yes,,
fc7dc5ef-41cd-480c-909c-870b9381c1b9,GW-7622 Styling Comb,gw-7622-styling-comb,Accessories,236.0,118.0,60,yes,,
4ebce619-9c6e-4e8d-a25c-f79b598e1481,ZB088 Mini Fan,zb088-mini-fan,Household,48.0,24.0,144,yes,,
ea96eddb-e79b-4906-8f49-76ab5677bae9,C15-42-60 Branch Pruning Scissors,c15-42-60-branch-pruning-scissors,Household,58.0,29.0,120,yes,,
3e0582b7-0a5f-49bf-b487-d647c0c6cf08,C5-31-12 8-Inch Melamine Plate with Gold and Red Band,c5-31-12-8-inch-melamine-plate-with-gold-and-red-band,Kitchen,10.0,5.0,240,yes,,
bd39e5e2-fd9a-402c-b424-38420c221fab,FP1528B Mini Fan,fp1528b-mini-fan,Household,70.0,35.0,96,yes,,
078dd394-c094-457a-a6dd-34c97d7e6969,HK59-20A Mini Fan,hk59-20a-mini-fan,Household,40.0,20.0,168,yes,,
ffae12fd-497d-4a4b-8bfe-fd8005d6c618,HX103 Mini Fan,hx103-mini-fan,Household,52.0,26.0,144,yes,,
d7ce58f1-3743-456a-9172-dc1cfda727e3,23x17x17cm DIGITAL SECURITY ELECTRONIC SAFE BOX,23x17x17cm-digital-security-electronic-safe-box,Accessories,999.0,,,yes,,
0618bdda-1e43-4410-9a83-7b15cd3a8c46,GW-8032 Electric Kettle,gw-8032-electric-kettle,Kitchen,190.0,95.0,16,yes,,
07a472dc-818a-482a-a20c-f59f3ed28df4,Pest Killer 2W,pest-killer-2w,Accessories,385.0,,,yes,,
c7dbbd49-0813-45b5-9253-9c5efe2a526c,C15-25-12 Mosquito Coil Tray (Metal Decorative),c15-25-12-mosquito-coil-tray-metal-decorative,Household,14.0,7.0,200,yes,,
84f05e0f-35b1-4493-a75d-bcee43983585,Car Light 3-LED Auxiliary,car-light-3-led-auxiliary,Automobile,110.0,55.0,100,yes,,
5bd094b9-79c3-4808-a484-da7ba4d673d4,JL8818 Mini Fan,jl8818-mini-fan,Household,38.0,19.0,144,yes,,
b85da530-2a8c-42ee-be84-b35b5ec9e353,Car Light 7-Inch Round LED,car-light-7-inch-round-led,Automobile,460.0,230.0,20,yes,,
26e48c49-849b-40c8-b2d1-0d09e0772d8b,MJ127 Mini Fan,mj127-mini-fan,Household,50.0,25.0,144,yes,,
4f82129b-163c-4a3f-b140-3889b6e9b1a4,SK59 Mini Fan,sk59-mini-fan,Household,46.0,23.0,144,yes,,
8e051c64-eabb-4d3c-b924-2cf0cbf1bbb7,0130-17 6-Piece Iron Soup Pot Set,0130-17-6-piece-iron-soup-pot-set,Kitchen,340.0,170.0,10,yes,,
6746f405-6707-421c-a015-629a5f17f4b5,ZB088B Mini Fan,zb088b-mini-fan,Household,44.0,22.0,144,yes,,
7acb7503-068a-4fbf-89bc-822fe2df25c1,0130-10 32cm Granite Wok,0130-10-32cm-granite-wok,Kitchen,104.0,52.0,15,yes,,
b3402424-1c84-4e23-9a28-5065f9b2112f,C15-43-3 Golf-Style Football,c15-43-3-golf-style-football,Accessories,56.0,28.0,50,yes,,
2080faa2-3de1-4136-85c5-f694ad7a5ed3,SQ612 Handheld Mini Fan,sq612-handheld-mini-fan,Household,18.0,9.0,576,yes,,
4339bb73-4aa0-4c98-92d2-eee291479267,450ml Non-Corrosive Professional Car Paint Remover,450ml-non-corrosive-professional-car-paint-remover,Accessories,289.0,,,yes,,
ee818bda-107b-4e78-a28b-83199731fc92,C15-25-20 Foam Double-Sided Mounting Tape 2pc 9.2cm,c15-25-20-foam-double-sided-mounting-tape-2pc-92cm,Accessories,13.0,6.5,288,yes,,
b120f505-98ab-42b6-b043-b76859afba9f,C15-42-56 Pizza Cutter,c15-42-56-pizza-cutter,Kitchen,18.0,9.0,144,yes,,
8331ca22-5b2c-4302-8d88-56d2ccb961cb,0130-12 4-Piece Diamond Soup Pot Set,0130-12-4-piece-diamond-soup-pot-set,Kitchen,330.0,165.0,12,yes,,
8dc0381d-66ce-4e70-8cb9-2b986d8c356a,0130-14 Export 10-Piece Gold Handle Cookware Set,0130-14-export-10-piece-gold-handle-cookware-set,Kitchen,430.0,215.0,12,yes,,
